name,type,value,date
众合全游,众合全游,1462406.43,2018-08-22
巨仁旅游,巨仁旅游,1203210.00,2018-08-22
阿里郎,阿里郎,1023544.50,2018-08-22
西藏圣地,西藏圣地,816359.00,2018-08-22
妙游假期,妙游假期,780825.50,2018-08-22
芙蓉之旅,芙蓉之旅,774302.00,2018-08-22
山海边,山海边,7114008.46,2018-08-23
西部T27,西部T27,1893914.88,2018-08-23
天下荟,天下荟,1665925.70,2018-08-23
恒信西部,恒信西部,1542281.00,2018-08-23
众合全游,众合全游,1464920.43,2018-08-23
巨仁旅游,巨仁旅游,1212883.00,2018-08-23
阿里郎,阿里郎,1023544.50,2018-08-23
西藏圣地,西藏圣地,816359.00,2018-08-23
芙蓉之旅,芙蓉之旅,792275.00,2018-08-23
妙游假期,妙游假期,780825.50,2018-08-23
山海边,山海边,7307109.96,2018-08-24
西部T27,西部T27,1937132.88,2018-08-24
天下荟,天下荟,1672037.70,2018-08-24
恒信西部,恒信西部,1543346.00,2018-08-24
众合全游,众合全游,1496824.03,2018-08-24
巨仁旅游,巨仁旅游,1212883.00,2018-08-24
阿里郎,阿里郎,1023544.50,2018-08-24
西藏圣地,西藏圣地,816359.00,2018-08-24
妙游假期,妙游假期,799431.50,2018-08-24
芙蓉之旅,芙蓉之旅,792275.00,2018-08-24
山海边,山海边,7336153.96,2018-08-25
西部T27,西部T27,1950948.96,2018-08-25
天下荟,天下荟,1672037.70,2018-08-25
恒信西部,恒信西部,1584931.00,2018-08-25
众合全游,众合全游,1500112.03,2018-08-25
巨仁旅游,巨仁旅游,1212883.00,2018-08-25
阿里郎,阿里郎,1024963.50,2018-08-25
西藏圣地,西藏圣地,816359.00,2018-08-25
妙游假期,妙游假期,803063.50,2018-08-25
芙蓉之旅,芙蓉之旅,792275.00,2018-08-25
山海边,山海边,7364549.96,2018-08-26
西部T27,西部T27,1977990.97,2018-08-26
天下荟,天下荟,1691429.70,2018-08-26
恒信西部,恒信西部,1589861.00,2018-08-26
众合全游,众合全游,1500112.03,2018-08-26
巨仁旅游,巨仁旅游,1250769.00,2018-08-26
阿里郎,阿里郎,1029753.50,2018-08-26
西藏圣地,西藏圣地,816359.00,2018-08-26
妙游假期,妙游假期,803063.50,2018-08-26
芙蓉之旅,芙蓉之旅,792275.00,2018-08-26
山海边,山海边,7513334.96,2018-08-27
西部T27,西部T27,1989121.02,2018-08-27
天下荟,天下荟,1768365.70,2018-08-27
恒信西部,恒信西部,1589861.00,2018-08-27
众合全游,众合全游,1501120.03,2018-08-27
巨仁旅游,巨仁旅游,1250769.00,2018-08-27
阿里郎,阿里郎,1029753.50,2018-08-27
西藏圣地,西藏圣地,816359.00,2018-08-27
妙游假期,妙游假期,806035.50,2018-08-27
芙蓉之旅,芙蓉之旅,792275.00,2018-08-27
山海边,山海边,7699033.96,2018-08-28
西部T27,西部T27,1989121.02,2018-08-28
天下荟,天下荟,1816441.70,2018-08-28
恒信西部,恒信西部,1599751.00,2018-08-28
众合全游,众合全游,1501120.03,2018-08-28
巨仁旅游,巨仁旅游,1288043.00,2018-08-28
阿里郎,阿里郎,1029753.50,2018-08-28
西藏圣地,西藏圣地,816359.00,2018-08-28
妙游假期,妙游假期,806035.50,2018-08-28
芙蓉之旅,芙蓉之旅,792275.00,2018-08-28
山海边,山海边,7807275.96,2018-08-29
西部T27,西部T27,2003667.57,2018-08-29
天下荟,天下荟,1816441.70,2018-08-29
恒信西部,恒信西部,1599751.00,2018-08-29
众合全游,众合全游,1501120.03,2018-08-29
巨仁旅游,巨仁旅游,1310383.00,2018-08-29
阿里郎,阿里郎,1083513.50,2018-08-29
西藏圣地,西藏圣地,816359.00,2018-08-29
妙游假期,妙游假期,806035.50,2018-08-29
芙蓉之旅,芙蓉之旅,804779.00,2018-08-29
山海边,山海边,7968867.96,2018-08-30
西部T27,西部T27,2024831.61,2018-08-30
天下荟,天下荟,1816441.70,2018-08-30
恒信西部,恒信西部,1624976.00,2018-08-30
众合全游,众合全游,1501488.03,2018-08-30
巨仁旅游,巨仁旅游,1315335.00,2018-08-30
阿里郎,阿里郎,1083513.50,2018-08-30
金旅假期,金旅假期,826495.00,2018-08-30
西藏圣地,西藏圣地,816359.00,2018-08-30
妙游假期,妙游假期,806035.50,2018-08-30
山海边,山海边,8280189.46,2018-08-31
西部T27,西部T27,2132379.98,2018-08-31
天下荟,天下荟,1816441.70,2018-08-31
恒信西部,恒信西部,1680804.00,2018-08-31
众合全游,众合全游,1528874.03,2018-08-31
巨仁旅游,巨仁旅游,1330380.50,2018-08-31
阿里郎,阿里郎,1083513.50,2018-08-31
海岛假期,海岛假期,891684.00,2018-08-31
金旅假期,金旅假期,838111.00,2018-08-31
西藏圣地,西藏圣地,816359.00,2018-08-31
山海边,山海边,8301218.46,2018-09-01
西部T27,西部T27,2137166.49,2018-09-01
天下荟,天下荟,1911069.70,2018-09-01
恒信西部,恒信西部,1680804.00,2018-09-01
众合全游,众合全游,1531920.03,2018-09-01
巨仁旅游,巨仁旅游,1330380.50,2018-09-01
阿里郎,阿里郎,1083513.50,2018-09-01
海岛假期,海岛假期,891684.00,2018-09-01
金旅假期,金旅假期,867919.00,2018-09-01
西部专家,西部专家,824673.72,2018-09-01
山海边,山海边,8361034.46,2018-09-02
西部T27,西部T27,2137166.49,2018-09-02
天下荟,天下荟,2095245.70,2018-09-02
恒信西部,恒信西部,1680804.00,2018-09-02
众合全游,众合全游,1557200.03,2018-09-02
巨仁旅游,巨仁旅游,1341372.50,2018-09-02
阿里郎,阿里郎,1083513.50,2018-09-02
海岛假期,海岛假期,891684.00,2018-09-02
金旅假期,金旅假期,867919.00,2018-09-02
西部专家,西部专家,832224.08,2018-09-02
山海边,山海边,8453420.46,2018-09-03
天下荟,天下荟,2192893.70,2018-09-03
西部T27,西部T27,2137166.49,2018-09-03
恒信西部,恒信西部,1680804.00,2018-09-03
众合全游,众合全游,1600464.03,2018-09-03
巨仁旅游,巨仁旅游,1366827.50,2018-09-03
阿里郎,阿里郎,1083513.50,2018-09-03
海岛假期,海岛假期,891684.00,2018-09-03
西部专家,西部专家,870124.08,2018-09-03
金旅假期,金旅假期,869649.00,2018-09-03
山海边,山海边,8580948.46,2018-09-04
天下荟,天下荟,2278913.70,2018-09-04
西部T27,西部T27,2137166.49,2018-09-04
众合全游,众合全游,1766954.03,2018-09-04
恒信西部,恒信西部,1731345.00,2018-09-04
巨仁旅游,巨仁旅游,1366827.50,2018-09-04
阿里郎,阿里郎,1087865.50,2018-09-04
海岛假期,海岛假期,891684.00,2018-09-04
西部专家,西部专家,874134.08,2018-09-04
金旅假期,金旅假期,869649.00,2018-09-04
山海边,山海边,8648426.96,2018-09-05
天下荟,天下荟,2278913.70,2018-09-05
西部T27,西部T27,2137166.49,2018-09-05
恒信西部,恒信西部,1807070.00,2018-09-05
众合全游,众合全游,1806342.03,2018-09-05
巨仁旅游,巨仁旅游,1385209.50,2018-09-05
阿里郎,阿里郎,1087865.50,2018-09-05
海岛假期,海岛假期,891684.00,2018-09-05
西部专家,西部专家,874134.08,2018-09-05
金旅假期,金旅假期,869649.00,2018-09-05
山海边,山海边,8835677.96,2018-09-06
天下荟,天下荟,2288765.70,2018-09-06
西部T27,西部T27,2137166.49,2018-09-06
恒信西部,恒信西部,1860880.00,2018-09-06
众合全游,众合全游,1838646.03,2018-09-06
巨仁旅游,巨仁旅游,1473073.00,2018-09-06
阿里郎,阿里郎,1090931.50,2018-09-06
海岛假期,海岛假期,891684.00,2018-09-06
西部专家,西部专家,878181.32,2018-09-06
金旅假期,金旅假期,870939.00,2018-09-06
山海边,山海边,8933499.96,2018-09-07
天下荟,天下荟,2334537.70,2018-09-07
西部T27,西部T27,2169055.58,2018-09-07
恒信西部,恒信西部,1870700.00,2018-09-07
众合全游,众合全游,1838646.03,2018-09-07
巨仁旅游,巨仁旅游,1519641.00,2018-09-07
阿里郎,阿里郎,1090931.50,2018-09-07
海岛假期,海岛假期,897348.00,2018-09-07
西部专家,西部专家,878181.32,2018-09-07
金旅假期,金旅假期,870939.00,2018-09-07
山海边,山海边,9074340.96,2018-09-08
天下荟,天下荟,2352067.70,2018-09-08
西部T27,西部T27,2169055.58,2018-09-08
众合全游,众合全游,1895884.03,2018-09-08
恒信西部,恒信西部,1870700.00,2018-09-08
巨仁旅游,巨仁旅游,1699579.00,2018-09-08
阿里郎,阿里郎,1090931.50,2018-09-08
海岛假期,海岛假期,897348.00,2018-09-08
金旅假期,金旅假期,882615.00,2018-09-08
西部专家,西部专家,878181.32,2018-09-08
山海边,山海边,9215596.96,2018-09-09
天下荟,天下荟,2380283.70,2018-09-09
西部T27,西部T27,2317407.58,2018-09-09
众合全游,众合全游,1895884.03,2018-09-09
恒信西部,恒信西部,1873230.00,2018-09-09
巨仁旅游,巨仁旅游,1715677.00,2018-09-09
阿里郎,阿里郎,1090931.50,2018-09-09
海岛假期,海岛假期,897348.00,2018-09-09
西部专家,西部专家,886091.40,2018-09-09
金旅假期,金旅假期,882615.00,2018-09-09
山海边,山海边,9375628.96,2018-09-10
天下荟,天下荟,2462991.70,2018-09-10
西部T27,西部T27,2317407.58,2018-09-10
众合全游,众合全游,1945666.03,2018-09-10
恒信西部,恒信西部,1892653.00,2018-09-10
巨仁旅游,巨仁旅游,1741294.00,2018-09-10
阿里郎,阿里郎,1090931.50,2018-09-10
西部专家,西部专家,900834.20,2018-09-10
海岛假期,海岛假期,897348.00,2018-09-10
金旅假期,金旅假期,882615.00,2018-09-10
山海边,山海边,9509844.96,2018-09-11
天下荟,天下荟,2462991.70,2018-09-11
西部T27,西部T27,2317407.58,2018-09-11
众合全游,众合全游,1945666.03,2018-09-11
恒信西部,恒信西部,1913078.00,2018-09-11
巨仁旅游,巨仁旅游,1769611.00,2018-09-11
阿里郎,阿里郎,1090931.50,2018-09-11
西部专家,西部专家,900834.20,2018-09-11
海岛假期,海岛假期,897348.00,2018-09-11
金旅假期,金旅假期,882615.00,2018-09-11
山海边,山海边,9533396.96,2018-09-12
天下荟,天下荟,2462991.70,2018-09-12
西部T27,西部T27,2334592.62,2018-09-12
众合全游,众合全游,2077094.03,2018-09-12
恒信西部,恒信西部,2018443.00,2018-09-12
巨仁旅游,巨仁旅游,1822986.00,2018-09-12
阿里郎,阿里郎,1090931.50,2018-09-12
西部专家,西部专家,919438.20,2018-09-12
海岛假期,海岛假期,897348.00,2018-09-12
金旅假期,金旅假期,882615.00,2018-09-12
山海边,山海边,9589160.96,2018-09-13
天下荟,天下荟,2472403.70,2018-09-13
西部T27,西部T27,2341234.64,2018-09-13
众合全游,众合全游,2089700.03,2018-09-13
恒信西部,恒信西部,2025173.00,2018-09-13
巨仁旅游,巨仁旅游,1842043.00,2018-09-13
阿里郎,阿里郎,1118471.50,2018-09-13
西部专家,西部专家,922946.28,2018-09-13
海岛假期,海岛假期,897348.00,2018-09-13
金旅假期,金旅假期,882615.00,2018-09-13
山海边,山海边,9695444.46,2018-09-14
天下荟,天下荟,2478315.70,2018-09-14
西部T27,西部T27,2349341.66,2018-09-14
众合全游,众合全游,2092600.03,2018-09-14
恒信西部,恒信西部,2049215.00,2018-09-14
巨仁旅游,巨仁旅游,1884151.00,2018-09-14
阿里郎,阿里郎,1131641.50,2018-09-14
西部专家,西部专家,925944.76,2018-09-14
海岛假期,海岛假期,897348.00,2018-09-14
金旅假期,金旅假期,893410.00,2018-09-14
山海边,山海边,9740550.46,2018-09-15
天下荟,天下荟,2484219.70,2018-09-15
西部T27,西部T27,2393192.78,2018-09-15
众合全游,众合全游,2096858.03,2018-09-15
恒信西部,恒信西部,2081780.00,2018-09-15
巨仁旅游,巨仁旅游,1907447.00,2018-09-15
阿里郎,阿里郎,1135293.50,2018-09-15
西部专家,西部专家,931914.76,2018-09-15
金旅假期,金旅假期,898882.00,2018-09-15
海岛假期,海岛假期,897348.00,2018-09-15
山海边,山海边,9842357.46,2018-09-16
天下荟,天下荟,2494111.70,2018-09-16
西部T27,西部T27,2404576.32,2018-09-16
众合全游,众合全游,2096858.03,2018-09-16
恒信西部,恒信西部,2081780.00,2018-09-16
巨仁旅游,巨仁旅游,1907447.00,2018-09-16
阿里郎,阿里郎,1135293.50,2018-09-16
西部专家,西部专家,947702.08,2018-09-16
芙蓉之旅,芙蓉之旅,914259.00,2018-09-16
金旅假期,金旅假期,898882.00,2018-09-16
山海边,山海边,9877777.46,2018-09-17
天下荟,天下荟,2501523.70,2018-09-17
西部T27,西部T27,2408464.38,2018-09-17
众合全游,众合全游,2096858.03,2018-09-17
恒信西部,恒信西部,2081780.00,2018-09-17
巨仁旅游,巨仁旅游,1934332.00,2018-09-17
阿里郎,阿里郎,1135293.50,2018-09-17
西部专家,西部专家,970004.12,2018-09-17
芙蓉之旅,芙蓉之旅,924643.00,2018-09-17
金旅假期,金旅假期,898882.00,2018-09-17
山海边,山海边,9931108.46,2018-09-18
天下荟,天下荟,2505523.70,2018-09-18
西部T27,西部T27,2408464.38,2018-09-18
众合全游,众合全游,2242060.03,2018-09-18
恒信西部,恒信西部,2084845.00,2018-09-18
巨仁旅游,巨仁旅游,1934332.00,2018-09-18
阿里郎,阿里郎,1135293.50,2018-09-18
西部专家,西部专家,971442.60,2018-09-18
芙蓉之旅,芙蓉之旅,924643.00,2018-09-18
金旅假期,金旅假期,900172.00,2018-09-18
山海边,山海边,9972056.46,2018-09-19
天下荟,天下荟,2557999.70,2018-09-19
西部T27,西部T27,2408464.38,2018-09-19
众合全游,众合全游,2242060.03,2018-09-19
恒信西部,恒信西部,2088975.00,2018-09-19
巨仁旅游,巨仁旅游,1939065.00,2018-09-19
阿里郎,阿里郎,1135293.50,2018-09-19
西部专家,西部专家,971442.60,2018-09-19
芙蓉之旅,芙蓉之旅,931991.00,2018-09-19
金旅假期,金旅假期,903316.00,2018-09-19
山海边,山海边,9989175.46,2018-09-20
天下荟,天下荟,2559049.70,2018-09-20
西部T27,西部T27,2408464.38,2018-09-20
众合全游,众合全游,2242970.03,2018-09-20
恒信西部,恒信西部,2096265.00,2018-09-20
巨仁旅游,巨仁旅游,1944638.00,2018-09-20
阿里郎,阿里郎,1135293.50,2018-09-20
西部专家,西部专家,979950.64,2018-09-20
芙蓉之旅,芙蓉之旅,945221.00,2018-09-20
金旅假期,金旅假期,903316.00,2018-09-20
山海边,山海边,10038411.46,2018-09-21
天下荟,天下荟,2559049.70,2018-09-21
西部T27,西部T27,2408464.38,2018-09-21
众合全游,众合全游,2243378.03,2018-09-21
恒信西部,恒信西部,2096265.00,2018-09-21
巨仁旅游,巨仁旅游,1949690.00,2018-09-21
阿里郎,阿里郎,1148683.50,2018-09-21
西部专家,西部专家,979950.64,2018-09-21
芙蓉之旅,芙蓉之旅,945221.00,2018-09-21
金旅假期,金旅假期,908288.00,2018-09-21
山海边,山海边,10161049.46,2018-09-22
天下荟,天下荟,2559049.70,2018-09-22
西部T27,西部T27,2408464.38,2018-09-22
众合全游,众合全游,2248174.03,2018-09-22
恒信西部,恒信西部,2096265.00,2018-09-22
巨仁旅游,巨仁旅游,1958423.00,2018-09-22
阿里郎,阿里郎,1161273.50,2018-09-22
西部专家,西部专家,979950.64,2018-09-22
芙蓉之旅,芙蓉之旅,948073.00,2018-09-22
金旅假期,金旅假期,908288.00,2018-09-22
山海边,山海边,10195197.46,2018-09-23
天下荟,天下荟,2559049.70,2018-09-23
西部T27,西部T27,2408464.38,2018-09-23
众合全游,众合全游,2250956.03,2018-09-23
恒信西部,恒信西部,2096265.00,2018-09-23
巨仁旅游,巨仁旅游,1958423.00,2018-09-23
阿里郎,阿里郎,1161273.50,2018-09-23
西部专家,西部专家,990553.92,2018-09-23
芙蓉之旅,芙蓉之旅,959241.00,2018-09-23
金旅假期,金旅假期,908288.00,2018-09-23
山海边,山海边,10205579.46,2018-09-24
天下荟,天下荟,2559049.70,2018-09-24
西部T27,西部T27,2414290.39,2018-09-24
众合全游,众合全游,2250956.03,2018-09-24
恒信西部,恒信西部,2096265.00,2018-09-24
巨仁旅游,巨仁旅游,1958423.00,2018-09-24
阿里郎,阿里郎,1178671.50,2018-09-24
西部专家,西部专家,990553.92,2018-09-24
芙蓉之旅,芙蓉之旅,968223.00,2018-09-24
金旅假期,金旅假期,908288.00,2018-09-24
山海边,山海边,10256706.46,2018-09-25
天下荟,天下荟,2559049.70,2018-09-25
西部T27,西部T27,2414290.39,2018-09-25
众合全游,众合全游,2258108.03,2018-09-25
恒信西部,恒信西部,2135585.00,2018-09-25
巨仁旅游,巨仁旅游,1958423.00,2018-09-25
阿里郎,阿里郎,1178671.50,2018-09-25
西部专家,西部专家,990553.92,2018-09-25
芙蓉之旅,芙蓉之旅,968223.00,2018-09-25
金旅假期,金旅假期,929978.00,2018-09-25
山海边,山海边,10291767.46,2018-09-26
天下荟,天下荟,2561281.70,2018-09-26
西部T27,西部T27,2414290.39,2018-09-26
众合全游,众合全游,2258108.03,2018-09-26
恒信西部,恒信西部,2145715.00,2018-09-26
巨仁旅游,巨仁旅游,1958423.00,2018-09-26
阿里郎,阿里郎,1190066.50,2018-09-26
西部专家,西部专家,990553.92,2018-09-26
芙蓉之旅,芙蓉之旅,968223.00,2018-09-26
金旅假期,金旅假期,929978.00,2018-09-26
山海边,山海边,10371135.46,2018-09-27
天下荟,天下荟,2561281.70,2018-09-27
西部T27,西部T27,2429930.47,2018-09-27
众合全游,众合全游,2258108.03,2018-09-27
恒信西部,恒信西部,2145715.00,2018-09-27
巨仁旅游,巨仁旅游,1958423.00,2018-09-27
阿里郎,阿里郎,1190066.50,2018-09-27
西部专家,西部专家,990553.92,2018-09-27
芙蓉之旅,芙蓉之旅,968223.00,2018-09-27
金旅假期,金旅假期,929978.00,2018-09-27
山海边,山海边,10395322.46,2018-09-28
天下荟,天下荟,2561281.70,2018-09-28
西部T27,西部T27,2435939.49,2018-09-28
众合全游,众合全游,2258108.03,2018-09-28
恒信西部,恒信西部,2159905.00,2018-09-28
巨仁旅游,巨仁旅游,1974641.50,2018-09-28
阿里郎,阿里郎,1190066.50,2018-09-28
西部专家,西部专家,990553.92,2018-09-28
芙蓉之旅,芙蓉之旅,968223.00,2018-09-28
金旅假期,金旅假期,935946.00,2018-09-28
山海边,山海边,10479891.46,2018-09-29
天下荟,天下荟,2577185.70,2018-09-29
西部T27,西部T27,2435939.49,2018-09-29
众合全游,众合全游,2258436.03,2018-09-29
恒信西部,恒信西部,2180165.00,2018-09-29
巨仁旅游,巨仁旅游,2002781.50,2018-09-29
阿里郎,阿里郎,1195561.50,2018-09-29
西部专家,西部专家,990553.92,2018-09-29
芙蓉之旅,芙蓉之旅,968223.00,2018-09-29
金旅假期,金旅假期,935946.00,2018-09-29
山海边,山海边,10619861.46,2018-09-30
天下荟,天下荟,2577185.70,2018-09-30
西部T27,西部T27,2435939.49,2018-09-30
众合全游,众合全游,2270792.03,2018-09-30
恒信西部,恒信西部,2189825.00,2018-09-30
巨仁旅游,巨仁旅游,2037617.50,2018-09-30
阿里郎,阿里郎,1201449.50,2018-09-30
西部专家,西部专家,1010447.52,2018-09-30
芙蓉之旅,芙蓉之旅,968223.00,2018-09-30
金旅假期,金旅假期,961686.00,2018-09-30
山海边,山海边,10793835.46,2018-10-01
天下荟,天下荟,2577185.70,2018-10-01
西部T27,西部T27,2515519.55,2018-10-01
众合全游,众合全游,2333072.03,2018-10-01
恒信西部,恒信西部,2283776.50,2018-10-01
巨仁旅游,巨仁旅游,2075645.50,2018-10-01
阿里郎,阿里郎,1356446.50,2018-10-01
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-01
西部专家,西部专家,1033226.90,2018-10-01
金旅假期,金旅假期,1011932.00,2018-10-01
山海边,山海边,10871526.46,2018-10-02
天下荟,天下荟,2577185.70,2018-10-02
西部T27,西部T27,2522269.59,2018-10-02
众合全游,众合全游,2427310.03,2018-10-02
恒信西部,恒信西部,2286041.50,2018-10-02
巨仁旅游,巨仁旅游,2110329.50,2018-10-02
阿里郎,阿里郎,1384321.50,2018-10-02
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-02
西部专家,西部专家,1044578.90,2018-10-02
金旅假期,金旅假期,1028892.00,2018-10-02
山海边,山海边,10926224.46,2018-10-03
天下荟,天下荟,2580197.70,2018-10-03
西部T27,西部T27,2522269.59,2018-10-03
众合全游,众合全游,2429296.03,2018-10-03
恒信西部,恒信西部,2286041.50,2018-10-03
巨仁旅游,巨仁旅游,2138192.50,2018-10-03
阿里郎,阿里郎,1384321.50,2018-10-03
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-03
西部专家,西部专家,1044578.90,2018-10-03
金旅假期,金旅假期,1028892.00,2018-10-03
山海边,山海边,10947726.46,2018-10-04
天下荟,天下荟,2589113.70,2018-10-04
西部T27,西部T27,2526040.61,2018-10-04
众合全游,众合全游,2432222.03,2018-10-04
恒信西部,恒信西部,2286041.50,2018-10-04
巨仁旅游,巨仁旅游,2143144.50,2018-10-04
阿里郎,阿里郎,1384321.50,2018-10-04
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-04
西部专家,西部专家,1044578.90,2018-10-04
金旅假期,金旅假期,1028892.00,2018-10-04
山海边,山海边,10966550.46,2018-10-05
天下荟,天下荟,2592161.70,2018-10-05
西部T27,西部T27,2526040.61,2018-10-05
众合全游,众合全游,2432222.03,2018-10-05
恒信西部,恒信西部,2286041.50,2018-10-05
巨仁旅游,巨仁旅游,2143144.50,2018-10-05
阿里郎,阿里郎,1384321.50,2018-10-05
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-05
西部专家,西部专家,1044578.90,2018-10-05
金旅假期,金旅假期,1028892.00,2018-10-05
山海边,山海边,10982976.46,2018-10-06
天下荟,天下荟,2592161.70,2018-10-06
西部T27,西部T27,2526040.61,2018-10-06
众合全游,众合全游,2432222.03,2018-10-06
恒信西部,恒信西部,2313031.50,2018-10-06
巨仁旅游,巨仁旅游,2143144.50,2018-10-06
阿里郎,阿里郎,1391911.50,2018-10-06
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-06
西部专家,西部专家,1048392.90,2018-10-06
金旅假期,金旅假期,1035344.00,2018-10-06
山海边,山海边,11058765.46,2018-10-07
天下荟,天下荟,2592161.70,2018-10-07
西部T27,西部T27,2526040.61,2018-10-07
众合全游,众合全游,2432222.03,2018-10-07
恒信西部,恒信西部,2313031.50,2018-10-07
巨仁旅游,巨仁旅游,2146161.00,2018-10-07
阿里郎,阿里郎,1391911.50,2018-10-07
芙蓉之旅,芙蓉之旅,1054521.00,2018-10-07
西部专家,西部专家,1053186.90,2018-10-07
金旅假期,金旅假期,1035344.00,2018-10-07
山海边,山海边,11103071.46,2018-10-08
天下荟,天下荟,2592161.70,2018-10-08
西部T27,西部T27,2555830.81,2018-10-08
众合全游,众合全游,2432222.03,2018-10-08
恒信西部,恒信西部,2313031.50,2018-10-08
巨仁旅游,巨仁旅游,2149594.00,2018-10-08
阿里郎,阿里郎,1391911.50,2018-10-08
金旅假期,金旅假期,1070020.00,2018-10-08
芙蓉之旅,芙蓉之旅,1067625.00,2018-10-08
西部专家,西部专家,1053186.90,2018-10-08
山海边,山海边,11133443.46,2018-10-09
天下荟,天下荟,2592161.70,2018-10-09
西部T27,西部T27,2555830.81,2018-10-09
众合全游,众合全游,2455054.03,2018-10-09
恒信西部,恒信西部,2313031.50,2018-10-09
巨仁旅游,巨仁旅游,2174054.00,2018-10-09
阿里郎,阿里郎,1391911.50,2018-10-09
芙蓉之旅,芙蓉之旅,1092833.00,2018-10-09
金旅假期,金旅假期,1070020.00,2018-10-09
西部专家,西部专家,1053186.90,2018-10-09
山海边,山海边,11142527.46,2018-10-10
天下荟,天下荟,2592161.70,2018-10-10
西部T27,西部T27,2555830.81,2018-10-10
众合全游,众合全游,2455054.03,2018-10-10
恒信西部,恒信西部,2313031.50,2018-10-10
巨仁旅游,巨仁旅游,2196264.00,2018-10-10
阿里郎,阿里郎,1391911.50,2018-10-10
芙蓉之旅,芙蓉之旅,1092833.00,2018-10-10
金旅假期,金旅假期,1070020.00,2018-10-10
西部专家,西部专家,1053186.90,2018-10-10
山海边,山海边,11292273.46,2018-10-11
天下荟,天下荟,2592161.70,2018-10-11
西部T27,西部T27,2555830.81,2018-10-11
众合全游,众合全游,2532036.03,2018-10-11
恒信西部,恒信西部,2313031.50,2018-10-11
巨仁旅游,巨仁旅游,2200497.00,2018-10-11
阿里郎,阿里郎,1391911.50,2018-10-11
芙蓉之旅,芙蓉之旅,1118705.00,2018-10-11
金旅假期,金旅假期,1081984.00,2018-10-11
西部专家,西部专家,1057392.90,2018-10-11
山海边,山海边,11292273.46,2018-10-12
天下荟,天下荟,2592161.70,2018-10-12
西部T27,西部T27,2555830.81,2018-10-12
众合全游,众合全游,2540952.03,2018-10-12
恒信西部,恒信西部,2313031.50,2018-10-12
巨仁旅游,巨仁旅游,2200497.00,2018-10-12
阿里郎,阿里郎,1391911.50,2018-10-12
芙蓉之旅,芙蓉之旅,1121557.00,2018-10-12
金旅假期,金旅假期,1081984.00,2018-10-12
西部专家,西部专家,1068789.82,2018-10-12
山海边,山海边,11348911.46,2018-10-13
天下荟,天下荟,2592161.70,2018-10-13
西部T27,西部T27,2555830.81,2018-10-13
众合全游,众合全游,2548903.03,2018-10-13
恒信西部,恒信西部,2313031.50,2018-10-13
巨仁旅游,巨仁旅游,2200497.00,2018-10-13
阿里郎,阿里郎,1391911.50,2018-10-13
芙蓉之旅,芙蓉之旅,1131077.00,2018-10-13
金旅假期,金旅假期,1081984.00,2018-10-13
西部专家,西部专家,1068789.82,2018-10-13
山海边,山海边,11377980.46,2018-10-14
天下荟,天下荟,2592161.70,2018-10-14
众合全游,众合全游,2559942.03,2018-10-14
西部T27,西部T27,2555830.81,2018-10-14
恒信西部,恒信西部,2313031.50,2018-10-14
巨仁旅游,巨仁旅游,2200497.00,2018-10-14
阿里郎,阿里郎,1391911.50,2018-10-14
金旅假期,金旅假期,1152235.00,2018-10-14
芙蓉之旅,芙蓉之旅,1135981.00,2018-10-14
西部专家,西部专家,1068789.82,2018-10-14
山海边,山海边,11411185.46,2018-10-15
天下荟,天下荟,2593787.70,2018-10-15
西部T27,西部T27,2571598.87,2018-10-15
众合全游,众合全游,2571385.03,2018-10-15
恒信西部,恒信西部,2313031.50,2018-10-15
巨仁旅游,巨仁旅游,2211085.50,2018-10-15
阿里郎,阿里郎,1391911.50,2018-10-15
芙蓉之旅,芙蓉之旅,1213789.00,2018-10-15
金旅假期,金旅假期,1156534.00,2018-10-15
西部专家,西部专家,1068789.82,2018-10-15
山海边,山海边,11573047.46,2018-10-16
天下荟,天下荟,2599599.70,2018-10-16
众合全游,众合全游,2583151.03,2018-10-16
西部T27,西部T27,2571598.87,2018-10-16
恒信西部,恒信西部,2313031.50,2018-10-16
巨仁旅游,巨仁旅游,2211085.50,2018-10-16
阿里郎,阿里郎,1391911.50,2018-10-16
芙蓉之旅,芙蓉之旅,1247313.00,2018-10-16
金旅假期,金旅假期,1156534.00,2018-10-16
西部专家,西部专家,1072799.82,2018-10-16
山海边,山海边,11625146.46,2018-10-17
众合全游,众合全游,2632873.03,2018-10-17
天下荟,天下荟,2605049.70,2018-10-17
西部T27,西部T27,2571598.87,2018-10-17
恒信西部,恒信西部,2346552.50,2018-10-17
巨仁旅游,巨仁旅游,2211085.50,2018-10-17
阿里郎,阿里郎,1391911.50,2018-10-17
芙蓉之旅,芙蓉之旅,1258403.00,2018-10-17
金旅假期,金旅假期,1168598.00,2018-10-17
西部专家,西部专家,1072799.82,2018-10-17
山海边,山海边,11651314.46,2018-10-18
众合全游,众合全游,2642277.03,2018-10-18
天下荟,天下荟,2605049.70,2018-10-18
西部T27,西部T27,2571598.87,2018-10-18
恒信西部,恒信西部,2346552.50,2018-10-18
